RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD,Tau,Dimension
2.30783509763092,19.8840008754651,101,1.97451715978947,27.0573429634493,3.59375,14,8.61586726706634,1135.20491425646,0.0099009900990099,4.95095367847411,7,4
1.60961250539244,20.8576383414788,70,2.0805953883239,21.2123600819801,3.50390625,9,12.958173642167,1289.39190933869,0.0142857142857143,5.03041825095057,8,4
0.416308677653675,34.5215759849906,48,2.3436584406703,11.1632270168856,3.4,9,82.9230276427458,1234.37314105453,0.0208333333333333,5.75,10,5
0.443606775921116,49.740932642487,86,2.61681170743608,12.9821531375936,3.26811594202899,7,112.128432978067,1297.80914092256,0.0116279069767442,7.1404958677686,7,5
0.575570461465234,38.3370786516854,70,2.79638972697054,14.247191011236,3.30208333333333,7,66.6070989016538,1333.43484369512,0.0142857142857143,7.16806722689076,9,5
1.78403886295303,31.0730464326161,125,2.13273069915307,29.3742921857305,3.47571189279732,9,17.4172475038926,1254.04497302918,0.008,5.36674816625917,7,4
0.900093891948131,33.1547786862137,62,2.52638685867277,20.7499295179025,3.33031674208145,6,36.8348002167359,1270.12526946108,0.0161290322580645,6.125,6,5
0.700655933214073,39.9119589141599,111,2.49158554645818,18.0117388114453,3.46996466431095,11,56.9637064672734,1311.77044776119,0.00900900900900901,8.05925925925926,8,5
1.74359885299566,26.7355552321351,228,1.73419575524201,30.4686362974822,3.57557643040137,12,15.3335471551848,1106.29817308975,0.0043859649122807,5.07458563535912,8,4
0.737294653100849,31.6005471956224,78,2.06004045882038,21.374829001368,3.52112676056338,10,42.8601334116824,1294.33258300506,0.0128205128205128,6.46153846153846,5,5
1.02461162060767,31.9292123629113,115,2.17671183715172,19.6161515453639,3.40692640692641,7,31.1622586751212,1281.84497628288,0.00869565217391304,6.85026737967914,7,5
0.495119938536835,30.8777429467085,50,2.35532345490493,7.68025078369906,3.23076923076923,5,62.3641678377112,1272.03943217666,0.02,5.37272727272727,9,5
2.88399360834549,48.5221903085333,1223,1.76851669505188,58.1626980450292,3.83593033913841,14,16.8246525124478,1227.85497588777,0.000817661488143908,5.11925708699902,14,5
7.78684505556542,65.6773315180395,1228,2.17755407725619,80.4560925799864,4.76044708488571,21,8.43439557990158,1155.74125256297,0.000814332247557003,4.55309108069844,17,4
9.92857670355639,75.2178301987036,1231,2.40638469494073,86.1730953139943,5.34943931398417,29,7.57589254175382,1298.11889702039,0.000812347684809098,4.8228581161642,16,4
8.30678257566966,67.785362755993,1231,2.19491802269774,81.5843784727735,4.82671174978867,43,8.16024280622614,1266.87764317524,0.000812347684809098,4.581330472103,16,4
4.21168518935114,44.0260205299594,364,2.22263267056579,52.9422296490809,4.02404173281923,21,10.4533027875101,1306.49197676425,0.00274725274725275,5.059670781893,6,4
5.84210926992666,35.2097993223873,295,1.7056737307146,52.026322647902,3.90400912646675,16,6.026898453207,1326.26342494715,0.00338983050847458,4.42225859247136,8,4
1.48405237471365,36.4481156427465,249,2.04876743035988,30.0464636035106,3.57786885245902,8,24.5598580372066,1186.16778002175,0.00401606425702811,6.92156862745098,7,5
1.04274407949679,34.9253000244918,129,2.27736543850102,20.6833210874357,3.4469387755102,7,33.4936449999757,1158.74092163941,0.00775193798449612,7.66666666666667,7,5
3.63767858502297,66.0272061388211,444,2.34591697346425,68.2490408092082,4.72975586173556,37,18.1509181186782,1072.71730267994,0.00225225225225225,5.29955207166853,8,4
8.50020545817172,75.0007369196758,892,2.71424534821825,80.2623434045689,5.18252759802056,30,8.82340283287781,1123.31212200133,0.00112107623318386,5.45540308747856,8,3
2.86827213439237,69.4505883393789,342,2.41049893456359,68.5702910731664,4.35543692048328,25,24.2133887878431,1221.16427793144,0.00292397660818713,5.50877192982456,8,4
5.27322285938667,59.7843431168706,489,2.04979823256973,73.6593975146269,4.62321699544765,29,11.3373442979848,1192.11559310102,0.00204498977505112,4.74443591711435,9,4
