RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD,Tau,Dimension
0.595833227599157,34.0289608177172,52,2.01490767656424,18.675468483816,3.62396694214876,8,57.1115527659192,1267.49159946237,0.0192307692307692,5.05696202531646,6,5
1.10847049922646,27.5736961451247,46,2.01261044144056,19.0136054421769,3.45061728395062,9,24.8754442850458,1252.78020234081,0.0217391304347826,4.65900383141762,6,4
0.640509956252251,30.9409888357257,38,2.58465589277937,11.6427432216906,3.33714285714286,6,48.3068038735377,1300.62763241863,0.0263157894736842,6.01550387596899,7,5
0.480382467189188,36.5231259968102,43,2.50919501923027,8.69218500797448,3.14423076923077,6,76.029265203025,1260.65416832868,0.0232558139534884,5.3671875,7,5
1.52772872886585,29.9111549851925,106,2.10894265476697,26.2010529779533,3.63169897377423,12,19.5788391093475,1235.77597257415,0.00943396226415094,5.2695652173913,6,4
0.968879771851704,38.5231087012652,36,2.17960770665744,10.7152078492125,3.30677290836653,6,39.7604633933481,1260.85029408501,0.0277777777777778,4.72151898734177,5,4
1.31030764455046,27.8342605025897,51,1.83656344706934,20.6215231152887,3.44551282051282,8,21.2425384361846,1216.92624914442,0.0196078431372549,4.56289308176101,6,4
0.489253178369325,27.5933609958506,38,2.38635447664831,8.24688796680498,3.24489795918367,5,56.3989407035003,1362.90805946792,0.0263157894736842,5.26732673267327,6,5
0.547685269423722,37.0669197911723,22,2.67825505119839,10.3464641670622,3.35384615384615,5,67.6792345176169,1387.73785517874,0.0454545454545455,5.17218543046358,13,4
1.07158506448326,25.5243931180768,57,2.08136170030493,19.49092623144,3.35496957403651,7,23.8192878606285,1175.15895330939,0.0175438596491228,4.81333333333333,7,4
0.295378993579821,35.3092783505155,36,1.85544015536358,5.54123711340206,3.30769230769231,4,119.538894498176,1276.81696428571,0.0277777777777778,5.01219512195122,6,5
1.4385314623599,37.5635407537248,153,2.21683125361224,37.2304995617879,3.65891472868217,9,26.1124221030954,1254.64340962904,0.0065359477124183,5.29135802469136,10,3
18.9887511729596,74.8969631236443,1246,2.44648738430962,88.0592462039046,5.40887704542616,59,3.94428061337174,1185.23407744997,0.000802568218298555,4.76734552985847,11,4
26.4938903126734,78.1903160922332,1246,2.52633923442049,89.8613391894124,5.70681888306078,50,2.95125839087629,1340.7775711947,0.000802568218298555,4.90598707474698,11,4
13.0004622500083,71.1933994696002,1251,2.4558567565716,82.9702386798939,5.08071694935643,29,5.47622062204402,1244.54633133454,0.000799360511590727,5.2092856116142,7,5
20.6623798622174,71.7887185509503,1231,2.2955125720469,85.8458533845624,5.14103887168903,46,3.47436834622429,1119.19199057715,0.000812347684809098,4.51835783722985,12,5
2.24995902517745,44.0434831334753,227,2.46862548563181,29.8946542642609,3.36593059936909,7,19.5752378779438,1179.28074950277,0.00440528634361234,6.02760736196319,5,5
3.15426193315908,37.6669348350764,215,1.8652534069207,35.6556717618665,3.56843800322061,8,11.941600169315,1258.2613723388,0.00465116279069767,4.93881856540084,6,5
1.80475550029183,40.5793025871766,149,2.15465558255974,28.3323959505062,3.50434782608696,9,22.4846537830831,1160.96524547804,0.00671140939597315,5.6147859922179,6,5
3.63281726197733,46.329481768491,114,2.31458621116238,37.850273299661,3.46782884310618,8,12.7530449311051,1182.57955449483,0.0087719298245614,5.07657316148597,6,4
36.9934954949537,90.3219907344694,1263,3.54982024391353,95.165736501314,7.54032950520554,59,2.44156410541929,1283.84795246702,0.000791765637371338,7.72535048082493,8,3
18.1261713621376,87.1708389201443,1054,3.1602900843623,91.2645314681448,6.2298075108511,56,4.80911479752581,1063.07232613909,0.00094876660341556,6.43292869529736,8,3
17.4205271341064,88.4898275194632,1265,3.43493389171395,91.7458815432922,6.39292671961636,39,5.07962972866737,1254.60919295254,0.000790513833992095,7.13349514563107,7,3
33.7627910239835,90.3658627087198,1263,3.50618782324496,95.0452690166976,8.28525682494501,116,2.67649267042314,1350.62142677756,0.000791765637371338,7.75394803871625,8,3
