RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD,Tau,Dimension
1.01720540500507,36.9570675370324,90,2.01590811132824,24.177755460708,3.48282097649186,7,36.3319614260683,1141.89043176394,0.0111111111111111,6.3175965665236,7,5
0.594540342167161,42.0962199312715,79,2.47537206426065,17.0317869415808,3.34599156118143,6,70.8046484748645,1301.9096140826,0.0126582278481013,7.20588235294118,7,5
2.0437581925647,33.3538310170951,97,1.95924493768428,35.0141434017956,3.6902138690862,12,16.319851897567,1291.4147454919,0.0103092783505155,4.98529411764706,6,4
0.528650561978532,46.0869565217391,83,2.65208179968409,11.9323671497585,3.40689655172414,7,87.1784877126654,1285.63946587537,0.0120481927710843,7.632,7,5
0.987569295115818,31.7638075846271,62,2.06349542390372,14.6729447696615,3.3132183908046,7,32.1636241038681,1205.15723684211,0.0161290322580645,4.76335877862595,6,4
1.36183518476393,24.4739756367663,116,1.83612046189592,22.6928755998523,3.61617647058824,10,17.9713198121025,1326.92031740784,0.00862068965517241,4.55670103092783,6,4
0.352221686502398,36.3832853025937,77,1.98269454869395,15.3458213256484,3.49180327868852,10,103.296550714648,1156.67162698413,0.012987012987013,5.31578947368421,6,5
1.29371829014027,26.0734408393239,58,1.92731302441168,22.129395764523,3.42042042042042,7,20.1538781959223,1269.70664589823,0.0172413793103448,4.8978102189781,6,4
0.701528608467357,29.9175922608384,42,2.32103123951824,13.0956646363311,3.29279279279279,6,42.6462896876008,1164.83752191701,0.0238095238095238,5,6,4
0.576354388826818,20.8896641953772,29,1.81021068319989,10.5102485826428,3.49275362318841,6,36.2444783979152,1325.70656634747,0.0344827586206897,4.43518518518519,6,4
0.222549293272769,34.4355758266819,32,1.62344631611371,3.99087799315849,3.04347826086957,4,154.732353090314,1264.92225913621,0.03125,5.03333333333333,6,5
0.994104495338014,23.7420986093552,87,2.12920491801599,25.5878634639697,3.99211045364892,20,23.882900359768,1152.89249890973,0.0114942528735632,5.02139037433155,6,4
4.66557317295426,52.5279017857143,732,1.83883207015651,65.8370535714286,4.14473915334621,16,11.258617074149,1148.66343042071,0.00136612021857923,4.56056201550388,10,5
14.5610917185337,60.1800129581312,1252,2.06941202895527,78.755669182412,4.60408455750627,33,4.13293275816214,1241.66771458512,0.000798722044728434,4.35797616028405,9,4
12.7499176043773,63.4517867046985,1258,2.23861439404973,79.2894778543697,4.8466521370626,37,4.97664288300298,1212.90441859783,0.000794912559618442,4.80326885590044,7,4
7.76054402341728,55.8746221579708,849,2.00941711251902,71.6076356945722,4.37070089240951,20,7.19983315465647,1173.84170623742,0.00117785630153121,4.48707124010554,9,4
2.94838071562956,35.2429667519182,122,1.91504798145231,41.7135549872123,3.75806451612903,13,11.9533296921571,1394.26826308551,0.00819672131147541,4.70307167235495,6,4
0.857208110234222,38.5139135583185,97,2.26024284227438,19.7010065127294,3.44818652849741,7,44.9294787327608,1240.46380429356,0.0103092783505155,6.02314814814815,6,5
0.690888902597002,37.1651785714286,142,2.85903327486743,13.5416666666667,3.27927927927928,7,53.7932776626275,1230.9788647343,0.00704225352112676,9.08181818181818,8,5
2.1055396376613,38.6829794890248,144,1.85800990364848,34.6827395945784,3.52837095790116,8,18.3720025009795,1139.73657502928,0.00694444444444444,4.75663716814159,7,4
1.75909361955874,60.9731151373466,357,2.17218084096304,59.4608416130918,4.42818280739935,22,34.6616657916374,1337.56949651848,0.00280112044817927,5.83636363636364,8,5
5.28535539371178,67.6637219128097,561,2.32949151196107,77.8039178029576,4.98308733087331,24,12.802113930373,1235.73974645787,0.0017825311942959,5.10615942028986,8,4
11.5039651020588,72.4831773447603,795,2.53069921294215,84.3697257961993,5.12304518533307,35,6.30071255447291,1183.05904481871,0.00125786163522013,5.05487618465301,10,3
2.57187809272464,63.9763196842625,485,2.3143764521617,58.7765170202269,4.13106796116505,13,24.8753313250886,1083.4312923906,0.00206185567010309,5.75332741792369,8,4
