LABEL,RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD
A,1.05314864928003,24.7242206235012,62,2.4306304948773,18.0455635491607,3.32964601769911,7,23.4764775517715,1243.97437233045,0.0161290322580645,5.95953757225434
A,1.21854514022576,25.549278091651,76,2.46249881606337,20.851642603055,3.38370118845501,9,20.9670345793817,1152.24641568773,0.0131578947368421,5.65277777777778
A,0.356535640875986,32.0284697508897,32,1.9602257010404,8.68327402135231,3.2972972972973,6,89.8324489304847,1194.05951795376,0.03125,5.35714285714286
A,1.20198588973086,21.6748768472906,78,2.26163698011761,21.6213321910473,3.44539249146758,9,18.0325551509959,1214.22957014643,0.0128205128205128,5.16326530612245
A,0.674131038305071,27.4794929157345,28,1.89825970662445,9.63832960477256,3.33548387096774,6,40.7628359388772,1309.86326592213,0.0357142857142857,4.72435897435897
A,0.388819546881501,36.7055771725032,48,2.30928760142274,12.5810635538262,3.4954954954955,5,94.4026026132114,1484.22974217311,0.0208333333333333,5.89583333333333
A,0.441292156215901,40.0805060379528,61,2.01776603873545,13.887291546866,3.37762237762238,7,90.8253307324674,1238.51964512041,0.0163934426229508,5.62096774193548
A,0.102790583556089,46.7336683417085,30,2.06315407094841,1.13065326633166,3,3,454.649314411252,1271.65213130818,0.0333333333333333,4.76923076923077
A,1.95050591247105,24.0463917525773,60,1.86489338806027,27.8028350515464,3.57794361525705,8,12.3282844716495,1278.3067572399,0.0166666666666667,4.73604060913706
A,0.975714974496917,28.6866059817945,89,2.1551162593613,22.3927178153446,3.65605095541401,9,29.4006003101321,1209.52090319696,0.0112359550561798,5.5989847715736
A,0.350646000771268,35.469774217043,43,1.89051494666647,6.77348871085215,3.32142857142857,5,101.155507660218,1321.46023011506,0.0232558139534884,4.87
A,1.0300480965601,28.5017081503172,84,2.12949938430874,21.1200585651537,3.42772277227723,7,27.6702692286897,1135.2702474096,0.0119047619047619,5.26126126126126
A,7.43781029866653,65.831411197316,1240,2.10622550182165,79.6830222967778,4.64510542935724,18,8.85091291036536,1132.50621696968,0.000806451612903226,4.5259490629505
A,10.6522337870296,71.8594415181471,813,2.35219770211532,83.4379584866633,5.07512252212713,35,6.74595046962305,1192.64255248566,0.001230012300123,4.73486529318542
A,2.1422712747459,53.9818671894144,1234,1.99749426945215,55.2683165890713,3.81318681318681,11,25.1984274007583,1252.00501167492,0.000810372771474878,5.89825970548862
A,4.71941910066145,62.0532777899583,1243,2.06582552685438,70.9274281955712,4.4201537147737,22,13.1484990983872,1393.37485423513,0.00080450522928399,4.73088173840368
A,1.94799237392405,38,100,2.06744613360832,22.5354838709677,3.3046357615894,10,19.5072632258065,1272.18422622599,0.01,4.75
A,1.79919089194172,44.2442022911428,155,2.33638230638329,33.0259849119866,3.57099697885196,15,24.5911662232758,1229.52317370651,0.00645161290322581,5.54640980735552
A,1.99474419089823,34.2867943548387,50,2.15217048824896,25.1323084677419,3.45367965367965,7,17.1885670911013,1258.34177658457,0.02,4.84163701067616
A,0.86761235313523,38.3737935068734,75,2.47701759080197,17.5636150921322,3.48115942028986,7,44.2291921826662,1265.88089943168,0.0133333333333333,6.24761904761905
A,4.475854543609,72.5989341195147,452,2.49589595750285,75.8334278262842,4.84883088635128,28,16.2201281145692,983.865816270667,0.00221238938053097,5.43736730360934
A,5.20592788083335,68.8081891299049,682,2.47836011585687,75.4252985620278,4.70605231143552,24,13.2172766709343,1278.79350139526,0.00146627565982405,5.61495624502784
A,10.7850506629784,80.5338723166992,590,2.79931646928813,83.4576247560636,5.1202251995439,50,7.46717607856453,1138.45734499496,0.00169491525423729,5.68931560807484
A,0.662229384876854,68.125,394,2.76675164454284,29.00390625,3.64864864864865,9,102.872209472656,1362.53676932747,0.00253807106598985,10.1988304093567
B,2.15453504244795,33.2669089204079,183,2.09643531021933,34.43324346501,3.58013406459476,10,15.4404120912373,1184.38283936466,0.00546448087431694,5.16939890710383
B,0.558756043489845,42.7314814814815,58,2.78790637799613,10.1388888888889,3.22058823529412,5,76.4760971793553,1246.66139468009,0.0172413793103448,7.04580152671756
B,1.83035876992451,31.7769843449602,138,2.01796709665325,31.3169458939852,3.57725490196078,11,17.3610686970789,1269.32086440035,0.0072463768115942,5.27107061503417
B,2.06614127092565,29.5440655176629,153,2.06273263994827,33.5961373915169,3.6843163538874,11,14.2991507567277,1271.88218602803,0.0065359477124183,5.12076271186441
B,0.890043999492265,31.6012425868399,50,2.27801158109765,13.9649816436035,3.29666666666667,6,35.5052588466044,1446.27013422819,0.02,5.27830188679245
B,1.49706355859247,27.7871054398925,95,1.98759705891225,21.3230355943586,3.52288488210818,9,18.5610726280839,1266.27660543495,0.0105263157894737,4.81104651162791
B,0.833992089894193,35.9553948161543,40,2.01304375358483,15.2652200120555,3.35430463576159,8,43.1123930932198,1270.45454545455,0.025,4.73412698412698
B,1.32840512208885,29.5175023651845,58,2.04876835821221,22.1381267738884,3.42105263157895,8,22.2202563618316,1229.10057471264,0.0172413793103448,5.01607717041801
B,0.243172173188576,38.1156316916488,25,2.3008838128583,4.65738758029979,3.10714285714286,4,156.743393752092,1336.59974259974,0.04,4.74666666666667
B,0.425812672875377,27.4135876042908,38,1.99022185952105,6.34684147794994,3.13235294117647,4,64.3794545126513,1241.16088464874,0.0263157894736842,5.05494505494505
B,0.822178458723298,28.1565270559462,26,1.7383634511783,10.2262305105472,3.17061611374408,5,34.2462475843364,1284.61199384931,0.0384615384615385,4.07522123893805
B,0.112986389111289,36.0544217687075,8,1.08534990261265,1.36054421768707,3,3,319.10411556913,1281.28048780488,0.125,3.38297872340426
B,2.53430185633575,57.1604684610643,1152,1.88191102177733,61.4341483460037,4.06388039415562,27,22.5547198800187,1122.00434614642,0.000868055555555556,5.2639545884579
B,8.19397568959829,60.0526478786002,1255,2.05526552993326,73.5181170641065,4.35138850701127,29,7.32887796516568,1300.06911112461,0.000796812749003984,4.50848639851197
B,4.62905845824851,57.1960022209883,1247,1.88309149545503,65.8523042754026,4.13384454513768,22,12.3558608595817,1178.72603842439,0.000801924619085806,4.60688729874776
B,7.77023322938685,67.2474896633196,1252,2.21057403177474,77.8483297236989,4.71921623234534,23,8.65450079529029,1262.75021301908,0.000798722044728434,4.69699747879899
B,2.10932794215512,43.1034482758621,174,1.97583345695941,36.5421455938697,3.52424942263279,11,20.4346832061699,1366.44580526638,0.00574712643678161,4.92476060191518
B,3.01473813327033,39.7281974320494,88,2.18970652410064,38.7110221777555,3.61604361370716,14,13.1779928059466,1240.00530693069,0.0113636363636364,5.01578947368421
B,2.82784302781499,34.6789318567473,190,1.98589995134533,38.0771635259444,3.66910499139415,25,12.2633864453017,1312.17088741386,0.00526315789473684,4.997425997426
B,3.73612369625898,43.5885360602799,158,2.09785151881542,41.5500538213132,3.55453237410072,9,11.6667807610132,1241.26447241046,0.00632911392405063,4.81710037174721
B,2.41245656241647,64.4683571276369,415,2.1182827028005,63.2591093117409,4.07655338139375,13,26.7231162342925,1101.94215784216,0.00240963855421687,5.4366576819407
B,14.180630420603,78.458620628534,1261,2.75091506742366,87.3841218072567,5.37998581328095,43,5.53280201947452,1252.53761744496,0.000793021411578113,5.51713822759566
B,7.40537762450578,74.0195075370029,691,2.66671550185982,76.8484414432849,4.67742605085625,44,9.99537245636988,1184.42906031417,0.00144717800289436,5.73421400264201
B,1.75806551107273,64.1081871345029,736,2.13256300329723,54.0862573099415,3.80998970133883,12,36.4651867241202,1176.50870846731,0.00135869565217391,6.30935251798561
