LABEL,RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD
A,1.11626246872215,24.8817833821211,42,2.02879460595975,18.1040306237334,3.45806451612903,7,22.2902624421339,1223.93592271293,0.0238095238095238,4.72222222222222
A,0.753165681224148,33.9285714285714,79,2.48468205533602,15.8018867924528,3.52631578947368,10,45.0479519638044,1319.64404894327,0.0126582278481013,6.29375
A,0.429673050109552,40.2167369054786,76,2.88419500773902,7.94701986754967,3.34177215189873,6,93.5984625873666,1272.50416119141,0.0131578947368421,6.88659793814433
A,1.26983966632614,24.8806682577566,55,2.08444614894011,21.7183770883055,3.44479495268139,8,19.5935509950957,1372.05196641626,0.0181818181818182,4.88671875
A,0.340294871469536,36.8381804623415,57,2.2865264438944,12.2296793437733,3.18446601941748,5,108.253704510029,1335.79532757745,0.0175438596491228,6.02439024390244
A,1.23830489818382,33.6363636363636,40,2.54535216696299,18.2424242424242,3.35687732342007,6,27.1632323232323,1270.44030452306,0.025,5.31948881789137
A,0.474027457050778,31.745182012848,35,2.38725206551904,8.40471092077088,3.17171717171717,5,66.9690785642559,1140.55729166667,0.0285714285714286,5.39090909090909
A,0.131433146517214,23.0019493177388,15,1.40147527518433,2.14424951267057,3.14285714285714,4,175.008739631188,1303.04569420035,0.0666666666666667,4.06896551724138
A,1.12638920282709,25.4708520179372,61,2.13162366779169,18.0044843049327,3.37394957983193,8,22.6128339600635,1461.46026132233,0.0163934426229508,4.83404255319149
A,0.446367396655417,29.3348493462194,50,1.81598791320675,9.46560545764639,3.20192307692308,5,65.7190681174798,1172.85630498534,0.02,5.79775280898876
A,0.326337960260867,25.1166407465008,20,1.38361451164192,7.07620528771384,3.19298245614035,6,76.9651214539157,1184.59822361547,0.05,3.89156626506024
A,0.386987083513081,26.2295081967213,34,1.7389195518032,6.29508196721311,3.14754098360656,5,67.7787691480785,1299.58708778449,0.0294117647058824,4.49438202247191
A,25.5360722714239,82.0868528271887,1255,2.76370650406865,91.0777104243267,6.21492506950566,63,3.21454497601215,1187.47123190266,0.000796812749003984,5.66323872206225
A,31.6502260299538,81.9225057378156,1261,3.04568528674468,90.7905081838325,6.37231403807029,71,2.58837032191441,1228.75293559858,0.000793021411578113,6.64536494234362
A,39.3029454901463,87.7875483644038,1261,3.00593155181264,94.3110670546478,6.84472035275006,75,2.23361244989674,1273.41904252338,0.000793021411578113,5.98774263904035
A,7.69510311619878,71.3139801375095,1223,2.34623201736474,81.6410861865407,4.67880597014925,18,9.26744957938096,1190.6729683781,0.000817661488143908,4.84706160018881
A,3.8907063168994,49.4605594676659,138,2.25395615304077,34.0332062794754,3.37908915971777,9,12.7124885404052,1263.98777157045,0.0072463768115942,4.87643312101911
A,1.79155987514909,36.8413597733711,198,2.0556919101538,28.2790368271955,3.51806167400881,8,20.5638451074962,1274.29539542144,0.00505050505050505,5.75442477876106
A,4.5969812264257,47.8354027029997,257,2.03467651574695,49.4945610372487,3.70588235294118,10,10.4058294665243,1348.04848259565,0.00389105058365759,4.69886670264436
A,5.39279695258587,42.1859706362153,181,2.11525839590199,50.242367746446,3.84913408319943,11,7.82265140095568,1176.13094267862,0.00552486187845304,4.78635642517187
A,21.0662179162514,89.6660342914415,766,3.25897366845588,93.5294889692284,7.66630806845966,114,4.2563897633599,898.183522417754,0.00130548302872063,6.90907419325182
A,7.33291676430003,77.9123025031067,1239,2.41950121807586,85.2600745606249,5.24484001310473,24,10.625008438991,1070.87538648602,0.000807102502017756,5.19384615384615
A,36.3901500345771,92.2415929934727,1263,3.63801839470858,95.7799719077915,8.72937780427348,72,2.53479562205231,1192.49219842597,0.000791765637371338,8.15535399038169
A,4.88885669718268,74.8928514736229,1243,2.36523165209026,78.8242764167416,4.67576898932831,25,15.3190932180077,1295.87485272271,0.00080450522928399,5.3674630261661
B,2.98880909483087,36.2030905077263,140,1.93427049527448,41.4883681439973,3.69769201664775,10,12.1128815387839,1284.50048363695,0.00714285714285714,4.83446712018141
B,0.773566450354094,42.687355562892,122,2.38518408495523,18.3724001320568,3.41411042944785,8,55.18253220955,1272.51326949384,0.00819672131147541,6.56345177664975
B,1.12771842566042,35.2610261026103,171,2.44220306093211,28.6453645364536,3.73861967694567,14,31.2675800095761,1287.55816246057,0.00584795321637427,6.66808510638298
B,4.0020808485802,29.4084078371695,218,1.71351796921567,44.0428634836092,3.81858163826278,14,7.34827929515781,1166.2275138728,0.00458715596330275,4.6195219123506
B,1.4352305103363,34.7810858143608,128,2.13251903773582,28.5901926444834,3.6768018018018,11,24.2337976818866,1232.69752404983,0.0078125,4.95261845386534
B,0.989831479808116,31.1325545962417,60,1.96230404908337,17.2168613509396,3.42424242424242,7,31.4523787445889,1274.83891442329,0.0166666666666667,4.6793893129771
B,0.442053442281828,33.8117106773823,64,2.02635112565337,7.63490241102181,3.28395061728395,6,76.4878348256949,1300.61772151899,0.015625,5.12173913043478
B,0.482401603775979,40.5049973698054,57,2.32588011101511,14.9921094160968,3.31395348837209,7,83.965304121616,1226.57374456307,0.0175438596491228,5.78947368421053
B,0.823085480621787,35.0989345509893,33,2.05985333322238,24.0182648401826,3.51447661469933,8,42.6431219810541,1027.82435537401,0.0303030303030303,4.72540983606557
B,1.45290416934579,35.0225616105519,58,2.43728347742215,32.4887191947241,3.58620689655172,9,24.1052110314487,1321.91833541927,0.0172413793103448,5.045
B,0.641531503231919,44.3471337579618,69,2.59796717010916,23.9251592356688,3.51461988304094,8,69.1269774509108,1162.5321861058,0.0144927536231884,5.89417989417989
B,0.714093287447211,40.0283386468296,26,2.72850404236539,27.4530641161885,3.68171021377672,8,56.0547751259861,1270.17989571263,0.0384615384615385,5.15981735159817
B,14.3822770860872,69.8136623619555,1243,2.22181667863887,81.024497284075,4.62362721954224,25,4.85414527505454,1173.48344005692,0.00080450522928399,4.58480982754548
B,13.0380900309823,63.459003953832,1239,2.03738054779553,79.119573465394,4.55236399149767,32,4.86720093227113,1279.44202927137,0.000807102502017756,4.33724580319367
B,32.203871394639,74.130480813721,1258,2.5152448621678,87.6804717950327,5.83162945962863,63,2.30191208706856,1251.73200928654,0.000794912559618442,5.21465217631158
B,20.9940258438133,72.0764613182239,1258,2.52928263924114,84.7949523018995,5.32624301042769,34,3.43318912982401,1163.451720165,0.000794912559618442,5.2547798631819
B,5.7333814257042,48.4612012275318,336,2.17371564117965,47.9636124506795,3.60121790651745,11,8.45246419682946,1294.88178831961,0.00297619047619048,4.82496726320384
B,2.57035552059279,40.4284727021424,209,2.06564467544629,32.4020140191529,3.40279937791602,7,15.7287473963207,1298.70577298503,0.00478468899521531,5.26349614395887
B,5.77510616558438,47.0229805013928,278,2.08297504287811,49.4015494428969,3.79044915678744,12,8.14235775986545,1276.14775278519,0.00359712230215827,4.72822757111597
B,5.59488545176457,48.5960734983602,207,2.23123034819193,46.7069499977537,3.57759807295251,11,8.68580311738707,1276.4631280035,0.00483091787439614,4.91235240690282
B,16.7373816834573,84.2200221356338,1255,2.92816825600135,89.7850114468517,5.96579861985594,57,5.03185167957749,1330.34977847864,0.000796812749003984,6.23026020637057
B,29.3038475801036,88.0713784906886,1263,3.24473871507487,94.0309865417173,6.994180684962,65,3.00545442880635,1177.76826322862,0.000791765637371338,6.73794727546281
B,10.0367954931865,82.8706512944984,890,3.00739777043011,85.7744235436893,5.21770224546293,47,8.25668425253413,1398.88432055749,0.00112359550561798,6.37065111758989
B,34.9723699275221,92.3147136614535,1261,3.62646831004532,95.6589236430543,8.94913430828711,122,2.63964706574846,1124.00322679889,0.000793021411578113,7.97980864811133
