LABEL,RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD
A,0.441308295216862,34.3171296296296,42,2.46206291841391,6.71296296296296,3.17808219178082,4,77.7622582706404,1162.83644859813,0.0238095238095238,5.59433962264151
A,0.270649558941459,40.0759734093067,23,2.31612984351883,5.84045584045584,3.15384615384615,4,148.073300270831,1284.77638640429,0.0434782608695652,4.74157303370786
A,0.439244334187851,33.6866902237927,45,2.80255857006991,9.1283863368669,3.3695652173913,8,76.6923727908258,1298.90344827586,0.0222222222222222,6.42696629213483
A,1.21278234892691,27.5233160621762,70,2.18423606731309,27.5544041450777,3.6374829001368,14,22.6943573894601,1242.82038123167,0.0142857142857143,5.03030303030303
A,0.518182048874565,29.7747306562194,94,1.82984078806561,14.5690499510284,3.36158192090396,7,57.4599809485621,1397.44756554307,0.0106382978723404,5.52727272727273
A,0.878230368321371,28.4773898111048,78,1.77519275491391,16.0274756725816,3.44615384615385,8,32.4258768978073,1185.32412121212,0.0128205128205128,4.78365384615385
A,0.354526772318671,35.2062588904694,56,2.16724029671619,8.64153627311522,3.28378378378378,5,99.3049372836189,1353.98968565815,0.0178571428571429,6.11111111111111
A,0.360342071205623,44.3661971830986,38,2.04963687324586,7.46478873239437,3.21212121212121,5,123.122445943265,1333.04541015625,0.0263157894736842,5.20661157024793
A,1.03633194292759,30.0509337860781,70,1.85740975430728,19.7065243754548,3.33675564681725,6,28.9974018374706,1167.66701724863,0.0142857142857143,4.83984375
A,1.06825388247448,26.5411764705882,43,1.870087842456,19.7294117647059,3.59100642398287,10,24.8453826435986,1356.9717271051,0.0232558139534884,4.5668016194332
A,0.346131397974979,25.5865102639296,22,1.96942676776737,3.70234604105572,3.06060606060606,4,73.9213790301081,1260.59789156627,0.0454545454545455,4.3625
A,0.364402263557236,23.6072423398329,24,1.53150332264878,6.96378830083565,3.17460317460317,4,64.7834678889829,1265.41085271318,0.0416666666666667,4.03571428571429
A,3.7152750657398,50.1121233356692,1239,1.78656581178197,61.2193412754029,4.04819277108434,23,13.4881327624367,1172.76460711887,0.000807102502017756,4.8025520483546
A,3.00476450831836,62.5942292695607,1239,2.06339312972158,68.3043063859284,4.28074938908498,17,20.8316588858379,1459.25746237974,0.000807102502017756,5.28456474030724
A,12.4996245280481,71.6455960714659,1237,2.27040940262435,84.8479782676836,5.09109146761959,27,5.73181985672444,1315.50889136444,0.000808407437348424,4.53638528711299
A,3.14093051107813,47.065649867374,1239,1.82522251538231,59.2175066312997,3.94260485651214,14,14.9846199084546,1174.37093976664,0.000807102502017756,5.11531531531532
A,0.90636755771102,41.1383488306565,139,2.36700420198921,19.2589461820231,3.29397590361446,6,45.388152389908,1268.03305389222,0.00719424460431655,7.22772277227723
A,0.760541726363318,40.2619207521827,77,2.65726669181633,17.494963062458,3.43894389438944,8,52.9384770835692,1266.41897891232,0.012987012987013,7.40123456790123
A,1.01936204227675,38.0383370674633,97,2.25657930669573,20.1269604182226,3.3340206185567,6,37.3158264579917,1288.40193756728,0.0103092783505155,6.58620689655172
A,0.757166175599434,39.2552101127434,181,2.91185970176249,18.209771096686,3.36277602523659,6,51.8449072050344,1172.1887855734,0.00552486187845304,8.14893617021277
A,2.88705052401858,66.4498549705546,535,2.40958793334415,56.9570185461897,3.84341637010676,20,23.016519599408,1231.09995835069,0.00186915887850467,5.59171597633136
A,3.66202767735263,75.2689655172414,542,2.67292615015549,70.3206896551724,4.34170747285501,25,20.5539040523187,1492.78462606167,0.0018450184501845,5.78992042440318
A,7.49361247016744,75.0008385603596,534,2.6110075175025,79.5709925200416,5.03608958709267,58,10.0086358694078,1365.38345815267,0.00187265917602996,5.43113917901385
A,5.16919138476602,68.7022147684112,553,2.36929358133802,75.790460218024,4.84853266014516,31,13.290708285803,1359.70075839135,0.00180831826401447,5.24990576705616
B,0.862696424330184,35.6127886323268,121,2.52998440658315,22.202486678508,3.5377358490566,9,41.2807884998217,1129.38811188811,0.00826446280991736,7.07647058823529
B,1.80907674616065,27.4841437632135,150,2.17058213225813,30.5567300916138,3.55118755118755,8,15.1923592083875,1314.01722463252,0.00666666666666667,5.47752808988764
B,1.89445400287297,36.9377736499934,179,2.10105353626568,32.592543452302,3.50678087080657,11,19.4978466587083,1220.5069784525,0.00558659217877095,5.21348314606742
B,0.815705263265426,41.8597370068879,150,2.74201366200809,19.4113963681904,3.3695652173913,8,51.3172329418536,1246.58560209424,0.00666666666666667,9.22068965517241
B,1.11400028402986,29.851083032491,48,1.91355736880118,16.1439530685921,3.26712328767123,6,26.7962975058729,1225.77799723484,0.0208333333333333,4.59375
B,0.440023346106022,29.1810841983852,73,2.11437847705468,9.28489042675894,3.31958762886598,5,66.3171271629623,1378.1350550381,0.0136986301369863,6.24691358024691
B,1.51189343601976,31.9700748129676,155,1.94312147251752,23.881961762261,3.42431466030989,8,21.1457196990898,1162.16430935901,0.00645161290322581,5.06052631578947
B,0.440023346106022,36.6205305651672,92,2.1529135485144,11.3898500576701,3.46491228070175,7,83.2240627440338,1306.61261642676,0.0108695652173913,6.75531914893617
B,0.241327682898977,35.856992639327,27,2.04616147473882,4.25867507886435,3.24,4,148.582177596,1146.77644078531,0.037037037037037,4.94202898550725
B,0.17002055472378,28.0597014925373,19,1.74509721817043,2.6865671641791,3,3,165.037112942749,1316.50770416025,0.0526315789473684,4.27272727272727
