LABEL,RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD
A,2.18862978289227,20.7823678744519,92,1.90457162317764,25.6404338795292,3.5552,10,9.49560681157689,1187.90350169437,0.0108695652173913,4.90735694822888
A,0.399662115309454,33.186119873817,42,2.25886899409138,11.3249211356467,3.17699115044248,5,83.0354406950014,1282.35214446953,0.0238095238095238,6.33734939759036
A,0.548887253533636,36.9856680536292,57,1.93471962285189,10.078594544614,3.32824427480916,5,67.3829968094945,1278.83124328198,0.0175438596491228,5.71428571428571
A,1.60407354617289,25.5603242727706,91,2.40036578172443,22.5798760133524,3.3502358490566,9,15.9346336293334,1317.95316226961,0.010989010989011,5.7841726618705
A,2.49854086837364,21.2370505789153,83,2.06525133543807,25.7007921998781,3.57163020465773,11,8.49978115136416,1276.89450066832,0.0120481927710843,5.2406015037594
A,0.875478975816479,40.7246376811594,101,2.21068072082703,21.2608695652174,3.3265306122449,6,46.516979626129,1276.50171652771,0.0099009900990099,6.08225108225108
A,1.18963635902251,31.9325938566553,144,2.06300003023892,26.8984641638225,3.57223796033994,8,26.8423149767324,1274.36211437171,0.00694444444444444,6.34322033898305
A,1.15385591392392,35.7598416538377,141,2.12766828115824,28.6672531339345,3.58596973865199,10,30.9916006169514,1337.14531400966,0.00709219858156028,6
A,0.471130713712911,34.9154391707583,76,2.56146401480391,11.2929623567921,3.28571428571429,6,74.1098768441457,1356.68498168498,0.0131578947368421,6.21359223300971
A,0.657365481416784,32.4009324009324,120,2.30334403001415,18.2400932400932,3.40217391304348,7,49.2890687401177,1332.639375,0.00833333333333333,6.56692913385827
A,1.68004916481398,26.4512268102932,76,2.01226750551651,29.4284859365649,3.59597806215722,10,15.7443171094472,1246.55584415584,0.0131578947368421,5.08045977011494
A,0.37655752525451,53.8622129436326,58,3.15051814795921,9.08141962421712,3.22222222222222,5,143.038471763983,1267.27347931873,0.0172413793103448,6.97297297297297
A,4.11785587504437,42.9856115107914,1251,1.6320945789974,53.4761845695857,3.89893737282387,16,10.4388334160258,1321.70501492537,0.000799360511590727,4.6894451962111
A,14.1259729611099,62.2733319968654,1246,2.08267853460648,79.8199413169069,4.69406784202347,29,4.40842780658789,1287.59442827668,0.000802568218298555,4.33134744581062
A,15.444836467876,68.4235090175684,1246,2.18301795663652,83.1874854152082,5.02593152064451,47,4.43018669442591,1208.25301274384,0.000802568218298555,4.40403390194185
A,9.42836784885191,51.0157646676418,1251,2.04989315757257,69.6990627878,4.74269652566584,30,5.41087974986614,1188.24709673983,0.000799360511590727,4.67460908413998
