LABEL,RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD
A,1.1834663238672,23.026034997866,72,2.00184049285249,18.8860435339309,3.36501901140684,7,19.4564344869772,1190.3787037908,0.0138888888888889,4.88235294117647
A,1.42794124855,25.5588804787889,58,1.82383541510983,21.9767646541102,3.38346883468835,7,17.8991120991446,1287.17411280101,0.0172413793103448,4.63897763578275
A,0.262136168700992,32.5266214908035,21,1.4984822198597,6.72797676669894,3.15909090909091,5,124.082920918499,1131.57796508128,0.0476190476190476,3.7752808988764
A,0.927998431551947,27.6543878656555,34,1.97252567988803,18.6619718309859,3.42786069651741,7,29.8000372903728,1346.99583622484,0.0294117647058824,4.70506912442396
A,0.571075957878121,30.6778169014085,76,1.99429272080575,11.487676056338,3.28301886792453,6,53.719328362893,1274.04340337582,0.0131578947368421,5.4453125
A,0.548705464809832,26.6605588639487,38,2.05147906526786,9.39074667888227,3.36065573770492,8,48.5881052290751,1361.25408670931,0.0263157894736842,5.19642857142857
A,0.228132057756236,25.9176863181313,32,1.49517194970531,5.56173526140156,3.125,4,113.608260816307,1256.85789129011,0.03125,4.23636363636364
A,0.831227197492494,27.0335651648019,26,1.82288081069554,11.4000604777744,3.25,6,32.5224742962601,1302.48476383951,0.0384615384615385,4.31884057971014
A,1.75017689027525,27.574321413184,54,2.00700036579228,27.4235243429556,3.56915887850467,8,15.7551625589385,1340.12220173821,0.0185185185185185,4.91048593350384
A,1.13034173300337,43.1314957071848,61,2.43658627038964,33.8002711251695,3.59615384615385,8,38.1579255616638,1254.99564528899,0.0163934426229508,5.31754874651811
A,0.654366462897977,31.8409880355075,63,1.96867196847046,15.0906985719799,3.35622317596567,6,48.6592602782455,1414.0763856544,0.0158730158730159,4.91071428571429
A,2.30085732661459,39.5462440295267,109,2.15075488425733,37.2557533651759,3.70026954177898,10,17.1876124486666,1050.89405789741,0.00917431192660551,4.59974747474747
A,8.28806991744841,69.496706690618,1237,2.22040286352724,82.0475245028521,4.7318247909851,27,8.3851496648587,1170.57455950541,0.000808407437348424,4.6230607966457
A,14.3275308588461,72.6877969781638,1252,2.38510879790467,84.1406986884021,5.11765979325648,34,5.0732954403853,1254.92635191622,0.000798722044728434,4.80178697390078
A,17.5773339761971,74.0107121717412,1255,2.45876072304303,84.995741117704,5.16099057637519,50,4.21057665923428,1277.3694398741,0.000796812749003984,5.02056605621389
A,6.42739982816527,55.84315631709,1239,1.83894668470404,68.957345971564,3.97605979212893,17,8.68829663783817,1330.84174339116,0.000807102502017756,4.34341524889729
A,2.05984483926549,39.5729103111653,61,2.09393020707881,20.2379499694936,3.32032032032032,9,19.2115976683352,1218.68694765466,0.0163934426229508,4.55477528089888
A,1.80245849205282,46.6601589736438,52,2.20244677184936,20.52015060661,3.31418918918919,6,25.8869533913664,1307.03063317098,0.0192307692307692,4.78683834048641
A,0.829548049838861,35.148363413888,71,2.19078794713582,9.57479351483634,3.14572864321608,5,42.370497309608,1222.4896073903,0.0140845070422535,5.10666666666667
A,0.641764153576776,41.6370106761566,44,2.25997071308846,10.1423487544484,3.24683544303797,5,64.8789908942389,1341.22331327209,0.0227272727272727,5.5130890052356
A,5.72030349937828,70.5527459852719,454,2.59271802309307,78.409191730991,5.36581663630844,56,12.3337417311756,996.489123867069,0.00220264317180617,5.55889549108703
A,17.2883029155016,78.0982333077291,511,2.81756090833471,87.2679314192959,6.05348346235046,46,4.51740310714375,1061.55499705591,0.00195694716242661,5.64379974863846
A,8.68541171034474,73.385287858745,668,2.70813216541471,76.4795536895382,4.47538914598233,19,8.44925840088152,1281.5182026153,0.00149700598802395,5.46913844834976
A,12.0260681319342,81.3446673750443,481,2.94354094963553,87.4523407712982,6.27796889021837,49,6.76402848234664,1416.24094676016,0.00207900207900208,5.94352260618054
B,0.629583576521938,43.6920596533656,68,2.18637342173721,16.0217654171705,3.3125,6,69.3983472293502,1229.26439369572,0.0147058823529412,5.42
B,1.63452711226388,33.8844252163164,111,2.14304329277036,29.0482076637824,3.76376376376376,22,20.7304149084351,1279.81088502429,0.00900900900900901,5.04137931034483
B,1.49630949702837,33.9156727700319,86,2.01870590150198,26.163279018982,3.53977272727273,11,22.6662150025697,1254.59993924666,0.0116279069767442,5.00992555831265
B,2.14907545768395,37.2163742690058,201,2.17642801982773,34.8187134502924,3.86874593892138,23,17.3173883382921,1285.77682169698,0.00497512437810945,4.97965571205008
B,0.0237988685190119,19.5652173913043,3,-0,0,0,0,822.107041587902,1283.97478991597,0.333333333333333,3
B,0.98203951031242,30.8164832352188,56,1.85100403038344,14.7555669311492,3.39117647058824,6,31.3800849269446,1175.94799471133,0.0178571428571429,4.57794676806084
