LABEL,RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD
A,0.554189236470249,26.3594470046083,36,2.06212529918572,8.57142857142857,3.44444444444444,6,47.5639822463845,1157.40665236051,0.0277777777777778,4.88888888888889
A,1.90199461851397,22.7699220298665,50,1.98346032669373,25.4856614246068,3.5288197621226,9,11.9716017112902,1300.42742132227,0.02,4.85352112676056
A,0.450173826985053,24.7463359639233,19,1.91442850316364,7.10259301014656,3.27272727272727,5,54.9706235248211,1287.93463780183,0.0526315789473684,4.2621359223301
A,0.534359385602369,42.953342953343,117,2.81529778164114,19.8653198653199,3.59130434782609,9,80.3828736065388,1289.41139474658,0.00854700854700855,7.50420168067227
A,1.05392671275659,32.0534223706177,80,1.9677698730565,23.0264726925829,3.56273062730627,9,30.4133313850455,1386.41956882255,0.0125,4.76595744680851
A,0.894065661167463,26.7360134945179,50,1.94284746872662,13.1149845375316,3.22837370242215,5,29.9038590293315,1299.21084049666,0.02,4.61650485436893
A,1.47494441937888,28.3401499659168,68,2.19723822215012,18.0640763462849,3.35974643423138,7,19.2143850260143,1306.98153562086,0.0147058823529412,4.87683284457478
A,0.11759807846277,45.5337690631808,16,1.52704073635746,0.326797385620915,3,3,387.198240467816,1183.01660516605,0.0625,3.94339622641509
A,1.15875318957322,34.9740932642487,56,2.20441423187253,19.4192573402418,3.37523452157598,8,30.1825216784343,1255.01092221484,0.0178571428571429,4.86486486486486
A,0.700464371497198,31.2362838332114,67,3.06675770826783,13.9722019019751,3.25106382978723,6,44.5936797134248,1317.80381065793,0.0149253731343284,7.23728813559322
A,0.352105246500047,44.4194756554307,68,2.71331090421265,5.2059925093633,3.30952380952381,4,126.153972702661,1303.75397232189,0.0147058823529412,5.93
A,1.44235208112788,29.9017888460189,51,2.33510743613727,31.2872676253946,3.73612565445026,10,20.731268902553,1146.13189069657,0.0196078431372549,5.04437869822485
A,21.4896389240902,75.1518747033697,1252,2.39243839678799,87.3232083531087,5.44953720844132,47,3.49712133223064,1208.33407336305,0.000798722044728434,4.76619760704342
A,25.5961569255404,81.3542865722436,1249,2.63090577770165,90.7442069966468,6.02799295189335,69,3.17837895778278,1162.22882721576,0.000800640512409928,5.13339228194278
A,24.2080384307446,82.0673743477939,1249,2.64071389061835,91.5565104194228,6.04218613584774,47,3.39008774224214,1424.50687610396,0.000800640512409928,5.1619624550659
A,21.0169076644169,78.4388421129255,1252,2.49726966671848,88.0329022395846,5.48175568482285,65,3.73217808087571,1346.07056982029,0.000798722044728434,4.97070808026447
A,1.71619255462228,37.8086647937306,196,2.08199391175543,23.8799349401153,3.30265848670757,7,22.0305493645799,1304.95359220674,0.00510204081632653,6.2671568627451
A,3.39880682325174,46.1026475373465,180,2.2139928990113,40.0273628161515,3.65215924426451,20,13.5643624174082,1282.57372995125,0.00555555555555556,5.04368932038835
A,4.93105992150219,54.4958711387501,172,2.27418610433656,43.490671831991,3.51762523191095,11,11.0515532170107,1327.10830164453,0.00581395348837209,4.93354868481772
A,0.981043976958408,37.5581996896017,56,2.28629770532078,14.0455250905329,3.19411764705882,6,38.283910376827,1205.08967512239,0.0178571428571429,5.5
A,13.1798380096047,79.5858762865833,1227,2.52708860607107,89.63280762181,5.63255490158851,43,6.03845633220875,1137.3072362269,0.000814995925020375,5.00532049657968
A,33.5618429096886,88.9322722250426,1035,3.24182652851942,94.5273538985278,7.12314702821299,47,2.6498030058823,1141.98759845445,0.000966183574879227,7.02666194773786
A,24.1033318953485,87.6589741430136,1255,3.16289498572287,93.6989387686347,7.23745629015207,56,3.63679903357801,1175.07905911392,0.000796812749003984,6.76431879112844
A,19.581038901718,84.7491673470446,1255,2.97413260493716,91.7272526988323,6.70260416666667,65,4.32812414971552,1068.50459564731,0.000796812749003984,6.20799316498956
B,2.26597288237354,41.5433870611614,135,2.64369528984539,29.4711856922058,3.45566343042071,15,18.3335764449422,1325.29900417935,0.00740740740740741,5.71016691957511
B,2.57251130493199,32.4464951894757,144,2.03777104841999,39.5395641075987,3.75,13,12.6127706911412,1289.33660024964,0.00694444444444444,4.97740963855422
B,2.26038976105908,29.9943598420756,219,1.77736819800196,38.6068809926678,3.64095744680851,10,13.2695521625536,1283.23668545541,0.0045662100456621,4.79963898916967
B,2.49116805393048,34.799717485622,117,2.1346186403297,35.0923216627989,3.66105263157895,12,13.9692372141318,1281.96366913299,0.00854700854700855,5.02769679300292
B,1.31181576767866,28.9135849779651,57,1.96768558630365,17.5799961678482,3.37937384898711,7,22.0408884314064,1233.1011965812,0.0175438596491228,4.65740740740741
B,2.76263021700635,34.3098899099263,120,2.147611699899,38.622509325812,3.67532467532468,10,12.4192842381581,1303.39855446567,0.00833333333333333,5.0347129506008
B,0.375314030502195,29.6146044624746,33,1.94912146674825,6.52467883705206,3.06349206349206,5,78.9062013558309,1164.57854769815,0.0303030303030303,4.81318681318681
B,2.37954670535848,38.5933557611438,135,2.49592930693781,36.9796047098402,3.72222222222222,13,16.2187847266186,1283.08886588792,0.00740740740740741,5.28201438848921
B,1.73430664296431,34.6903169526025,84,2.21584815358682,34.6466996219831,3.65490797546012,10,20.0024125452862,1371.71696856686,0.0119047619047619,4.71541501976285
B,0.53431168601939,38.1783860311468,34,2.28813563451665,12.033978291647,3.29032258064516,6,71.4533988870332,1303.99199708985,0.0294117647058824,5.73758865248227
B,1.91056141810709,36.7691698561436,71,2.28692927081051,42.958954731424,4.00615384615385,13,19.245217404512,1158.26294626538,0.0140845070422535,5.0562613430127
B,0.325830436216916,28.1931464174455,20,2.01407758702428,5.95794392523364,3.1875,4,86.5270499121709,1210.39173640167,0.05,4.46913580246914
B,26.7138605222051,76.8839517844481,1258,2.745795036662,87.2630583786339,5.62066130800146,41,2.87805469825451,1213.21766466644,0.000794912559618442,5.80264002854085
B,14.8965395927807,65.8007154516723,1243,2.15966373477956,79.8327718542701,4.68772305496074,39,4.41718125487086,1337.75424340297,0.00080450522928399,4.50612439053395
B,40.6280610043901,78.9816555592337,1255,2.57722285635364,89.5895142502014,6.02948841901719,55,1.94401735171903,1325.86900473462,0.000796812749003984,5.21666666666667
B,32.3494539622478,79.5193543047663,1252,2.52713314964873,90.0375184242262,5.94615064286086,74,2.45813590540249,1158.50324908332,0.000798722044728434,4.94762395174342
B,4.17473617271026,47.9860316695767,215,2.29878896768155,40.9085435607201,3.46923666070973,9,11.4943866353174,1272.83932714617,0.00465116279069767,5.0157331655129
B,1.64107899611744,37.0805628575847,94,1.96967787078012,21.52466367713,3.29857819905213,6,22.5952333466652,1294.27385482734,0.0106382978723404,5.01673640167364
B,3.66876086319941,46.9991778569471,188,2.22616463928231,34.3758563990134,3.33610372340426,8,12.8106408701604,1242.52643330925,0.00531914893617021,4.99635833940277
B,3.63382267739612,46.870028359964,117,2.23310621341097,43.1693989071038,3.70056329676846,9,12.8982706425151,1305.3914369035,0.00854700854700855,5.01925925925926
B,38.7610265794134,92.4530993651473,1261,3.47002639234944,96.2032047416169,8.00701640759931,68,2.38520770794679,1197.05764014467,0.000793021411578113,7.36078269399556
B,37.3510428255009,91.6422375914833,1263,3.55995567140104,95.5135472358809,8.18293103448276,97,2.45353892847446,1310.21766430866,0.000791765637371338,7.82473222979552
B,47.9011420614553,93.9118691437719,1265,3.92538749731644,96.7069552567224,9.58463605591587,100,1.96053507499438,1357.71318393481,0.000790513833992095,9.40261028452101
B,33.1779869108111,91.2253806186564,1263,3.52548960623959,95.4601407684872,7.59870754433423,84,2.74957552017511,1141.22461066683,0.000791765637371338,7.68135571664759
