LABEL,RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD
A,0.406873933337446,33.1017056222363,31,2.51390863772178,6.34870499052432,3.24193548387097,6,81.3561718017039,1221.76121431808,0.032258064516129,5.45833333333333
A,0.223564341360672,37.116912599319,20,1.81249194484173,4.7105561861521,3.19230769230769,4,166.023402361108,1306.9887342611,0.05,4.41891891891892
A,1.34282766624027,21.6663532066955,65,2.05605473793531,19.2871920255783,3.43551088777219,8,16.1348725167081,1190.57008324224,0.0153846153846154,5.21266968325792
A,1.07461570807831,24.0188014101058,69,2.01700207511327,21.0105757931845,3.49902152641879,10,22.3510611556736,1257.53567407104,0.0144927536231884,5.18781725888325
A,1.09439468336327,25.4019292604502,59,1.953647286672,15.1584749655489,3.38461538461538,6,23.210939934746,1257.97673019057,0.0169491525423729,4.80869565217391
A,0.917096112473108,37.3977086743044,75,2.51371437245071,19.5717403164212,3.39243498817967,8,40.7783962505904,1140.75002907991,0.0133333333333333,5.73640167364017
A,0.236759966503413,34.5123258306538,31,2.27714917598753,7.39549839228296,3.36585365853659,5,145.769263023427,1358.65791159513,0.032258064516129,5.64912280701754
A,1.11249216090166,30.3434252146408,75,2.10846752257702,19.4645277903299,3.39173228346457,8,27.2751811482859,1148.02313624679,0.0133333333333333,5.04887218045113
A,1.00315323410721,23.2022049611626,48,2.13629719727911,14.2821348033074,3.38278931750742,6,23.1292729488254,1230.20250973604,0.0208333333333333,5.00540540540541
A,0.26126064005026,26.5884652981427,23,1.94572777768171,5.76735092864125,3.10526315789474,4,101.769885019909,1329.42146755609,0.0434782608695652,4.85714285714286
A,0.296027333358549,31.6865417376491,42,1.74176554136794,10.4770017035775,3.32432432432432,6,107.039243228497,1094.9844789357,0.0238095238095238,5.55223880597015
A,0.255792118151597,27.8769841269841,33,1.58722497109407,4.61309523809524,3.1,4,108.98296760834,1221.27261613692,0.0303030303030303,4.390625
A,7.05487713047429,52.1456721646475,1246,1.8737385973434,70.9805137936068,4.2304262722923,19,7.39143591025827,1146.47346356257,0.000802568218298555,4.31983071342201
A,2.10080840637816,49.2827741050268,1235,1.97462587657043,53.8480728452039,3.80017605633803,14,23.4589570164523,1403.34024319629,0.000809716599190283,5.97730711043873
A,9.76807045636509,59.7125321303048,1249,2.07898908523108,76.9789644861774,4.60412581378932,26,6.11303249675014,1279.72369745297,0.000800640512409928,4.44214634146342
A,7.8557719908197,54.3765361297722,667,1.97203578706943,71.2059642798624,4.34222621902478,20,6.92185773636467,1183.94094127848,0.00149925037481259,4.39084413866102
A,2.24696967209699,39.33910306845,197,1.87870038208506,40.8901877037204,3.77190254017626,17,17.5076252950654,1352.13436204272,0.0050761421319797,4.95049504950495
A,2.31920001111236,34.2698464554067,127,2.0644857015689,39.5077861265382,3.69262086513995,9,14.7765808430511,1213.36101910828,0.0078740157480315,5.10048622366288
A,1.12695713959449,33.3708624183742,98,2.45574746311487,22.0783607295654,3.59816513761468,9,29.6114743373311,1269.14874728743,0.0102040816326531,6.38793103448276
A,0.665537857254133,42.7091327705295,154,2.45167566672885,18.3231005372218,3.32752613240418,6,64.172356696189,1146.37778465347,0.00649350649350649,8.00719424460432
A,0.947144942734357,61.1397557666214,368,2.24848862076182,34.6675712347354,3.55354659248957,8,64.55163619426,1222.59990717104,0.00271739130434783,8.25274725274725
A,3.08473113913772,69.0440934517934,217,2.53674708381913,69.109904573873,4.78962371721779,38,22.3825320060449,1524.48576345432,0.00460829493087558,5.52898550724638
A,8.29417449738655,77.2713497787745,408,2.74574312908738,83.1520092126796,5.95970894874023,49,9.3163400170954,1250.18234262095,0.00245098039215686,5.61382650814619
A,10.5327319273437,71.3869797632684,706,2.65065759273785,83.1376479572356,5.44939777882059,47,6.77763188655198,1448.71656283061,0.00141643059490085,5.39379733141002
B,1.01720540500507,36.9570675370324,90,2.01590811132824,24.177755460708,3.48282097649186,7,36.3319614260683,1141.89043176394,0.0111111111111111,6.3175965665236
B,0.594540342167161,42.0962199312715,79,2.47537206426065,17.0317869415808,3.34599156118143,6,70.8046484748645,1301.9096140826,0.0126582278481013,7.20588235294118
B,2.0437581925647,33.3538310170951,97,1.95924493768428,35.0141434017956,3.6902138690862,12,16.319851897567,1291.4147454919,0.0103092783505155,4.98529411764706
B,0.528650561978532,46.0869565217391,83,2.65208179968409,11.9323671497585,3.40689655172414,7,87.1784877126654,1285.63946587537,0.0120481927710843,7.632
B,0.987569295115818,31.7638075846271,62,2.06349542390372,14.6729447696615,3.3132183908046,7,32.1636241038681,1205.15723684211,0.0161290322580645,4.76335877862595
B,1.36183518476393,24.4739756367663,116,1.83612046189592,22.6928755998523,3.61617647058824,10,17.9713198121025,1326.92031740784,0.00862068965517241,4.55670103092783
B,0.352221686502398,36.3832853025937,77,1.98269454869395,15.3458213256484,3.49180327868852,10,103.296550714648,1156.67162698413,0.012987012987013,5.31578947368421
B,1.29371829014027,26.0734408393239,58,1.92731302441168,22.129395764523,3.42042042042042,7,20.1538781959223,1269.70664589823,0.0172413793103448,4.8978102189781
B,0.701528608467357,29.9175922608384,42,2.32103123951824,13.0956646363311,3.29279279279279,6,42.6462896876008,1164.83752191701,0.0238095238095238,5
