LABEL,RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD
A,1.10296692850353,35.9265139487412,80,2.5707111816167,17.5663415740531,3.30277185501066,7,32.5726121249032,1218.86343350193,0.0125,5.55789473684211
A,1.15622773161944,27.2391304347826,49,2.21516790015111,21.1521739130435,3.4320987654321,11,23.5586205812854,1201.171860065,0.0204081632653061,5.05241935483871
A,0.904371169210158,27.0428015564202,42,2.0783216760735,20.136186770428,3.38551401869159,8,29.9023260328371,1304.76826672972,0.0238095238095238,5.14814814814815
A,0.404750425051387,35.0470219435737,44,2.3662940034246,8.30721003134796,3.3125,7,86.5892159078625,1259.43724696356,0.0227272727272727,5.59
A,0.894065661167463,31.8245712679224,114,2.03778610557623,17.191453472027,3.34153005464481,11,35.5953400853872,1157.93576886342,0.0087719298245614,5.26511627906977
A,0.160631359910676,26.2243285939968,27,1.51066189659231,4.89731437598736,3.26315789473684,5,163.257838373402,1298.56463124504,0.037037037037037,4.36842105263158
A,0.594954574074609,28.474862695395,107,1.64815501842353,11.9771863117871,3.41566265060241,8,47.8605660603328,1301.47098065377,0.00934579439252336,4.58503401360544
A,0.630159603742433,30.6073838824931,73,2.09947115448149,9.86502580389043,3.20645161290323,5,48.5708441174584,1209.00460098366,0.0136986301369863,5.00649350649351
A,1.13482376227574,30.0313059033989,48,2.2968114031552,18.5934704830054,3.47181628392484,7,26.4634094752961,1135.35215686275,0.0208333333333333,5.02996254681648
A,0.391047275864694,35.6262167423751,26,2.12499956217661,5.09409474367294,3.14,4,91.1046283690315,1263.42461964039,0.0384615384615385,4.575
A,0.731088385312254,22.8045817424505,48,2.17316999992396,11.7841027421034,3.2488038277512,5,31.1926467450451,1387.27472214306,0.0208333333333333,5.56779661016949
A,1.40305721693471,29.8280186313149,85,2.05396843961229,27.7857398781799,3.59443800695249,9,21.2593030927711,1071.56188636729,0.0117647058823529,4.9406528189911
A,16.02984072963,75.5119641233104,1261,2.92867677003016,83.3952708000125,4.89097848077984,32,4.71071206488859,1302.09684030743,0.000793021411578113,6.1986098596988
A,14.3296876189509,70.7273017053605,1255,2.36995971818317,82.2619490339832,4.8840815897382,29,4.9357183203229,1216.1318282922,0.000796812749003984,4.87596142107191
A,14.7069335468375,69.9022699162065,1249,2.30763165181662,84.3248610699789,4.95191815856777,29,4.75301460318613,1195.19313090232,0.000800640512409928,4.650672229949
A,13.5651433365036,76.7560760136088,1252,2.46798022201329,85.1534745587489,5.03389077170954,29,5.65833136514374,1233.79268961033,0.000798722044728434,5.00490256158843
A,0.437477494043104,42.148277875073,21,2.06644155847253,2.42265032107414,3.07407407407407,4,96.3438769970648,1254.21333903378,0.0476190476190476,4.37575757575758
A,4.84215925246303,55.1470588235294,53,2.51511731272822,31.6819210201563,3.33414502164502,12,11.3889395098846,1285.70326660691,0.0188679245283019,4.9860529986053
A,7.12704692522389,58.6759825327511,66,2.60376571121897,39.2052401746725,3.40024238751704,6,8.23286041868004,1338.02819645237,0.0151515151515152,5.16323393790347
A,0.578577410104804,37.7631578947368,34,1.92097692324478,5.46052631578947,3.07407407407407,5,65.2689808402585,1321.06671251719,0.0294117647058824,4.50785340314136
A,18.275184713664,77.0641066197202,455,2.66599794436453,87.1532314632704,5.96587111048345,39,4.21687155709573,1314.07172270855,0.0021978021978022,5.209278542209
A,13.0466003534209,82.8831243419163,569,3.12531810979143,85.1756485115344,5.70733115258803,50,6.35285224477532,1352.59936067186,0.00175746924428822,6.40254362614611
A,8.80048389276068,73.7186477644493,490,2.6676297985668,81.4354588761981,5.42166602980512,60,8.37665845000758,1363.40674550042,0.00204081632653061,5.62469892708561
A,15.6321096044179,77.8967446184424,589,2.80827486975716,85.9278077866291,5.91879657742203,44,4.98312426087568,1278.15480554101,0.00169779286926995,5.57775737403879
B,2.36844796953193,37.7799104286628,266,1.97635540588029,40.1631477927063,3.55497876356772,9,15.9513364509879,1133.12765425931,0.0037593984962406,5.1950146627566
B,1.35596045515216,35.5559694542745,158,1.95960245674447,28.3944868690631,3.47266514806378,10,26.2219811198584,1180.64199383179,0.00632911392405063,5.91021671826625
